,Unnamed: 0,movie,lifetime_collection,opening_day,end_of_opening_weekend,end_of_week_1,end_of_week_2,end_of_week_3,end_of_week_4,day_1,day_2,day_3,day_4,day_5,day_6,day_7,day_8,day_9,day_10,day_11,day_12,day_13,day_15,day_18,day_19,day_22,day_29,day_14,day_16,day_17,day_20,day_21,day_23,day_24,day_25,day_26,day_27,day_28,day_30,end_of_opening_week,year
576,897,Music School,0.1,,,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
577,898,Muskurake Dekh Zara,0.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
578,899,My Father Iqbal,0.02,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
579,900,My Friend Ganesha 3,0.23,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
580,902,My Name Is Khan,82.52,8.0,30.0,48.45,0.0,0.0,0.0,8.0,22.0,0.0,18.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
581,904,Mystery of the Tattoo,0.01,,,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
582,905,Na Ghar Ke Na Ghaat Ke,0.82,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
583,906,Naam,0.45,0.08,0.25,0.45,0.0,0.0,0.0,0.08,0.08,0.09,0.05,0.05,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
584,911,Nakshatra,0.16,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
585,914,Nanu Ki Jaanu,4.12,0.75,3.1,4.0,4.09,4.12,0.0,0.75,1.1,1.25,0.9,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
586,915,Nasha,3.86,0.74,3.2,3.5,0.0,0.0,0.0,0.74,2.46,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
587,916,Naughty @ 40,4.12,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
588,917,Navras Katha Collage,0.15,,,0.15,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
589,918,Nawabzaade,4.05,0.5,2.35,3.75,4.0,4.05,0.0,0.5,0.75,1.1,0.4,0.4,0.3,0.3,0.25,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
590,919,Nazar Andaaz,0.001,,,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
591,920,Neerja,75.61,4.7,22.01,35.32,57.75,67.65,73.07,4.7,7.6,9.71,3.7,3.41,3.14,3.06,3.15,5.0,6.65,2.12,1.9,1.85,1.15,1.45,0.9,0.65,1.09,1.76,2.2,2.69,0.81,0.7,1.3,1.5,0.56,0.51,0.44,0.46,0.0,0,2016.0
592,921,Neighbours,0.07,,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
593,922,Nikita Roy,0.89,0.19,0.63,0.8,0.89,0.0,0.0,0.19,0.21,0.23,0.05,0.04,0.04,0.04,0.01,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
594,926,Nishaanchi,1.0,0.2,0.8,1.0,0.0,0.0,0.0,0.2,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
595,927,No Entry,44.72,1.72,7.98,14.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
596,928,No Problem,28.0,4.5,16.5,23.43,0.0,0.0,0.0,4.5,12.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
597,929,Non Stop Dhamaal,0.001,,,0.001,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
598,930,Not a Love Story,4.11,,,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
599,931,Notebook,3.72,0.5,2.25,3.7,3.72,0.0,0.0,0.5,0.75,1.0,0.42,0.37,0.34,0.32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
600,932,O Pushpa I Hate Tears,0.004,,,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
601,933,O Teri,3.46,0.9,2.25,3.3,0.0,0.0,0.0,0.9,1.35,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
602,936,OMG 2,150.17,10.26,43.11,85.05,126.42,141.82,148.92,10.26,15.3,17.55,12.06,17.1,7.2,5.58,6.03,10.53,12.06,3.7,3.25,3.0,2.0,1.2,1.3,1.1,0.75,2.8,3.5,4.0,1.75,1.65,1.6,2.2,0.75,0.65,0.6,0.2,0.0,0,0.0
603,938,Ok Jaanu,23.64,4.08,13.8,19.0,23.5,23.57,23.61,4.08,4.9,4.82,1.95,1.65,1.0,0.6,0.6,0.78,1.05,2.07,0.0,0.0,0.07,0.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
604,939,Om Shanti Om,78.17,5.53,21.47,36.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
605,941,Omerta,3.56,0.5,2.25,3.25,3.54,3.56,0.0,0.5,0.75,1.0,0.3,0.25,0.25,0.2,0.12,0.0,0.0,0.17,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
606,942,Once Upon A Time In Mumbaai,55.47,6.05,22.01,34.2,0.0,0.0,0.0,6.05,15.96,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
607,944,Once Upon a Time in Bihar,0.08,,,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
608,947,One Day: Justice Delivered,0.4,0.1,0.3,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
609,951,Operation Valentine,1.05,0.25,1.05,0.0,0.0,0.0,0.0,0.25,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
610,952,OutHouse,0.03,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
611,953,Overtime,0.01,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012.0
612,954,Oye Bhootni Ke,0.001,,,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
613,956,P Se PM Tak,0.04,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
614,957,P Se Pyaar F Se Faraar,0.91,0.2,0.61,0.91,0.0,0.0,0.0,0.2,0.21,0.2,0.1,0.08,0.07,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
615,958,PK,340.8,26.63,95.41,183.09,278.87,320.48,334.03,26.63,30.34,38.44,21.22,19.36,19.55,27.55,14.48,17.16,21.85,10.08,9.11,9.05,6.85,4.42,4.02,1.82,0.57,14.05,8.32,11.58,3.46,2.96,2.82,4.01,1.25,1.15,1.35,1.15,0.88,0,2014.0
616,959,PM Narendra Modi,23.7,2.35,10.25,16.65,22.6,23.34,23.7,2.35,3.25,4.65,2.0,1.75,1.5,1.15,0.9,1.4,2.0,0.7,0.6,0.2,0.74,0.0,0.0,0.36,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
617,960,Paan Singh Tomar,12.0,0.85,4.25,7.54,0.0,0.0,0.0,0.85,3.4,0.0,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
618,961,Paapi - Ek Satya Katha,0.05,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
619,963,Pad Gaye Pange,0.6,,,0.6,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
620,964,Pad Man,81.82,10.26,40.05,62.87,76.65,80.0,81.1,10.26,13.68,16.11,5.87,6.12,7.05,3.78,2.1,3.15,3.78,1.5,1.25,1.0,0.5,1.05,0.0,1.1,0.4,1.0,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
621,967,Padmaavat,302.15,24.0,114.0,166.5,236.0,267.75,281.92,24.0,32.0,27.0,31.0,15.0,14.0,12.5,11.0,10.0,16.0,20.0,7.0,6.0,5.0,8.0,3.2,2.5,1.28,5.5,3.5,6.3,3.75,4.5,1.75,3.0,4.0,1.58,1.28,1.28,0.88,0,2018.0
622,972,Pal Pal Dil Ke Paas,7.95,1.15,4.15,6.25,7.9,7.94,7.95,1.15,1.35,1.65,0.6,0.55,0.5,0.45,1.65,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
623,973,Panchlait,0.02,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2017.0
624,974,Panga,28.92,2.7,14.91,21.36,27.02,28.48,28.8,2.7,5.61,6.6,1.65,1.65,1.62,1.53,0.88,1.56,1.84,0.17,0.4,0.48,0.17,0.1,0.1,0.32,0.12,0.33,0.41,0.48,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2020.0
625,975,Pappu Can't Dance Saala,0.37,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
626,977,Paranthe Wali Gali,0.15,0.05,0.15,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
627,981,Pataakha,6.95,0.8,3.7,6.7,6.95,0.0,0.0,0.8,1.3,1.6,0.8,1.4,0.4,0.4,0.19,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
628,982,Patel Ki Punjabi Shaadi,1.53,0.5,1.05,1.5,1.53,0.0,0.0,0.3,0.35,0.4,0.45,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
629,983,Pathaan,543.05,57.0,280.75,364.15,458.9,505.85,520.16,57.0,70.5,39.25,53.25,60.75,26.5,23.0,18.25,15.65,14.0,23.25,28.5,8.55,6.75,11.25,13.0,3.6,1.08,7.75,5.95,5.9,4.2,5.6,3.4,2.25,3.32,4.25,1.25,1.14,1.02,0,2023.0
630,984,Pati Patni Aur Woh,1.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
631,986,Payback,0.25,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
632,987,Phamous,0.36,,,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
633,988,Phantom,54.19,8.46,33.18,47.4,0.0,0.0,0.0,8.46,12.78,11.94,4.4,3.63,3.31,2.88,0.93,3.57,0.0,1.75,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015.0
634,989,Phas Gaye Re Obama,2.45,0.22,1.2,2.05,0.0,0.0,0.0,0.22,0.98,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
635,990,Phhir,2.5,,,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2011.0
636,993,Phooli,0.03,,,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
637,994,Phoonk 2,7.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
638,996,Photograph,1.29,0.25,0.95,1.28,1.29,0.0,0.0,0.25,0.35,0.35,0.12,0.08,0.07,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
639,997,Phule,5.07,0.25,1.23,2.1,3.9,5.07,0.0,0.25,0.43,0.55,0.29,0.25,0.2,0.13,0.18,0.3,0.59,0.19,0.23,0.17,0.2,0.15,0.1,0.0,0.0,0.14,0.25,0.3,0.1,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2025.0
640,998,Pihu,2.96,0.45,1.6,2.5,2.88,2.94,2.96,0.45,0.5,0.65,0.25,0.25,0.2,0.2,0.38,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2018.0
641,999,Piku,79.77,5.32,25.22,41.42,65.22,75.08,78.53,5.32,8.7,11.2,4.4,4.1,4.0,3.7,3.1,5.1,6.4,2.6,2.2,2.2,1.35,0.92,0.85,0.45,0.97,2.2,2.4,2.75,0.84,0.75,0.75,1.05,1.2,0.0,0.0,0.0,0.0,0,2015.0
642,1000,Pink,65.39,4.32,21.51,35.91,57.78,63.45,64.95,4.32,7.65,9.54,3.78,3.51,3.87,3.24,3.15,5.49,6.57,1.98,1.62,1.53,1.08,0.45,0.45,1.0,0.4,1.53,1.35,1.62,0.36,0.36,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0,2016.0
643,1001,Pinky Beauty Parlour,0.05,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
644,1002,Pintu Ki Pappi,0.4,,,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
645,1003,Pizza,4.25,0.75,2.91,4.22,0.0,0.0,0.0,0.75,1.01,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2014.0
646,1003,Pizza,4.25,0.75,2.91,4.22,0.0,0.0,0.0,0.75,1.01,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2012.0
647,1004,Players,28.93,4.7,15.05,21.75,0.0,0.0,0.0,4.7,10.35,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
648,1007,Policegiri,16.81,3.25,8.9,13.67,0.0,0.0,0.0,3.25,5.65,0.0,4.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
649,1010,Prague,0.07,,,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2013.0
650,1011,Pranaam,0.21,,,0.21,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2019.0
651,1014,Prasthanam,4.75,0.75,2.75,4.25,4.73,4.75,0.0,0.75,0.85,1.15,0.45,0.4,0.35,0.3,0.48,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
652,1015,Prem Kaa Game,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
653,1016,Prem Ratan Dhan Payo,210.16,40.35,129.77,172.82,203.53,208.88,209.74,40.35,31.05,30.07,28.3,13.62,12.04,10.02,7.37,5.5,6.7,8.2,2.7,2.7,2.01,0.0,2.25,0.0,0.0,2.9,3.1,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.39,0,0.0
654,1018,Prince,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2010.0
655,1022,Project Marathwada,0.03,,,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
656,1024,Pune Highway,0.12,,,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
657,1025,Pushtaini,0.05,,,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2024.0
658,1026,Pyaar Hai Toh Hai,0.05,,,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
